round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
32,2,0.5691,0.81947,0.57317,0.55193,0.5691,0.5691,0.5691
32,3,0.6573,0.84226,0.65917,0.67399,0.6573,0.6573,0.6573
32,4,0.5467,0.87718,0.55007,0.56201,0.5467,0.5467,0.5467
32,5,0.5838,0.83045,0.58493,0.57654,0.5838,0.5838,0.5838
32,6,0.5852,0.8327,0.58982,0.58732,0.5852,0.5852,0.5852
32,7,0.8329,0.87589,0.83134,0.83874,0.8329,0.8329,0.8329
32,8,0.4434,0.85336,0.44445,0.4577,0.4434,0.4434,0.4434
32,9,0.8659,0.88134,0.86854,0.865,0.8659,0.8659,0.8659
33,0,0.5772,0.83476,0.58446,0.59571,0.5772,0.5772,0.5772
33,1,0.6736,0.86512,0.67244,0.69927,0.6736,0.6736,0.6736
33,2,0.577,0.83257,0.58213,0.5598,0.577,0.577,0.577
33,3,0.6632,0.84557,0.66548,0.67922,0.6632,0.6632,0.6632
33,4,0.5515,0.8774,0.55515,0.56745,0.5515,0.5515,0.5515
33,5,0.581,0.83528,0.58272,0.57535,0.581,0.581,0.581
33,6,0.5831,0.83351,0.58868,0.58769,0.5831,0.5831,0.5831
33,7,0.8327,0.87689,0.8312,0.83912,0.8327,0.8327,0.8327
33,8,0.437,0.85371,0.43751,0.44789,0.437,0.437,0.437
33,9,0.8669,0.88199,0.86958,0.86593,0.8669,0.8669,0.8669
34,0,0.5801,0.83224,0.58854,0.59796,0.5801,0.5801,0.5801
34,1,0.6698,0.86487,0.66855,0.69357,0.6698,0.6698,0.6698
34,2,0.5772,0.83227,0.58167,0.56036,0.5772,0.5772,0.5772
34,3,0.6648,0.84377,0.66676,0.67829,0.6648,0.6648,0.6648
34,4,0.5661,0.8749,0.57001,0.57869,0.5661,0.5661,0.5661
34,5,0.5865,0.83891,0.58748,0.58083,0.5865,0.5865,0.5865
34,6,0.5829,0.83252,0.58777,0.58583,0.5829,0.5829,0.5829
34,7,0.8238,0.87573,0.82235,0.83083,0.8238,0.8238,0.8238
34,8,0.4346,0.85128,0.43476,0.45016,0.4346,0.4346,0.4346
