round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
43,4,0.9767,0.97652,0.9765,0.9765,0.9767,0.9767,0.9767
44,4,0.9767,0.97661,0.97659,0.97658,0.9767,0.9767,0.9767
45,4,0.977,0.97682,0.97684,0.97682,0.977,0.977,0.977
46,4,0.9772,0.97703,0.97704,0.97702,0.9772,0.9772,0.9772
47,4,0.9774,0.97726,0.97726,0.97725,0.9774,0.9774,0.9774
48,4,0.977,0.97684,0.97683,0.97683,0.977,0.977,0.977
49,4,0.9773,0.97715,0.97712,0.97712,0.9773,0.9773,0.9773
50,4,0.9769,0.97675,0.97675,0.97673,0.9769,0.9769,0.9769
1,5,0.9143,0.91519,0.91346,0.91305,0.9143,0.9143,0.9143
2,5,0.9399,0.93974,0.93899,0.93919,0.9399,0.9399,0.9399
3,5,0.9505,0.95015,0.94981,0.94992,0.9505,0.9505,0.9505
4,5,0.9562,0.95614,0.95555,0.95572,0.9562,0.9562,0.9562
5,5,0.9618,0.9615,0.96138,0.9614,0.9618,0.9618,0.9618
6,5,0.9643,0.96418,0.96386,0.96396,0.9643,0.9643,0.9643
7,5,0.9668,0.9667,0.96633,0.96645,0.9668,0.9668,0.9668
8,5,0.9676,0.96743,0.96718,0.96727,0.9676,0.9676,0.9676
9,5,0.9693,0.96913,0.96893,0.969,0.9693,0.9693,0.9693
10,5,0.9694,0.96925,0.96902,0.96911,0.9694,0.9694,0.9694
11,5,0.9709,0.97077,0.97053,0.97061,0.9709,0.9709,0.9709
12,5,0.9707,0.9705,0.97035,0.9704,0.9707,0.9707,0.9707
13,5,0.9716,0.97142,0.97127,0.97133,0.9716,0.9716,0.9716
14,5,0.9725,0.97233,0.97216,0.97223,0.9725,0.9725,0.9725
15,5,0.9732,0.97307,0.9729,0.97297,0.9732,0.9732,0.9732
16,5,0.9727,0.97256,0.97238,0.97245,0.9727,0.9727,0.9727
17,5,0.9731,0.97298,0.9728,0.97287,0.9731,0.9731,0.9731
18,5,0.9733,0.97321,0.97302,0.97309,0.9733,0.9733,0.9733
19,5,0.9735,0.97338,0.97315,0.97324,0.9735,0.9735,0.9735
20,5,0.9736,0.97355,0.97332,0.9734,0.9736,0.9736,0.9736
21,5,0.9741,0.97403,0.97384,0.97391,0.9741,0.9741,0.9741
22,5,0.9739,0.97388,0.97361,0.97372,0.9739,0.9739,0.9739
23,5,0.975,0.97495,0.97468,0.97479,0.975,0.975,0.975
24,5,0.974,0.97391,0.97369,0.97377,0.974,0.974,0.974
25,5,0.9747,0.97464,0.97441,0.9745,0.9747,0.9747,0.9747
26,5,0.9752,0.97511,0.97493,0.975,0.9752,0.9752,0.9752
27,5,0.9755,0.97547,0.97519,0.9753,0.9755,0.9755,0.9755
28,5,0.9753,0.97525,0.97505,0.97513,0.9753,0.9753,0.9753
29,5,0.9757,0.97568,0.97541,0.97551,0.9757,0.9757,0.9757
30,5,0.9756,0.97552,0.97536,0.97542,0.9756,0.9756,0.9756
31,5,0.9762,0.97614,0.97595,0.97602,0.9762,0.9762,0.9762
32,5,0.9757,0.97566,0.97541,0.97551,0.9757,0.9757,0.9757
33,5,0.9769,0.97683,0.97667,0.97673,0.9769,0.9769,0.9769
34,5,0.9767,0.9767,0.97644,0.97655,0.9767,0.9767,0.9767
35,5,0.9769,0.97687,0.97661,0.97671,0.9769,0.9769,0.9769
36,5,0.9768,0.97673,0.97655,0.97662,0.9768,0.9768,0.9768
37,5,0.9769,0.97689,0.97665,0.97674,0.9769,0.9769,0.9769
38,5,0.9769,0.97686,0.97664,0.97673,0.9769,0.9769,0.9769
39,5,0.9762,0.97618,0.97595,0.97604,0.9762,0.9762,0.9762
40,5,0.9766,0.97653,0.97633,0.97641,0.9766,0.9766,0.9766
41,5,0.9773,0.97724,0.97704,0.97712,0.9773,0.9773,0.9773
42,5,0.977,0.97696,0.97675,0.97683,0.977,0.977,0.977
43,5,0.9775,0.97744,0.97726,0.97734,0.9775,0.9775,0.9775
44,5,0.9774,0.97735,0.97714,0.97723,0.9774,0.9774,0.9774
45,5,0.9772,0.97716,0.97696,0.97704,0.9772,0.9772,0.9772
46,5,0.9768,0.97675,0.97656,0.97664,0.9768,0.9768,0.9768
47,5,0.9777,0.97764,0.97747,0.97754,0.9777,0.9777,0.9777
48,5,0.9773,0.97724,0.97707,0.97714,0.9773,0.9773,0.9773
